"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"12","12","BNSF","NE1212100",,,"","","12","12","BNSF","NE1212100",,"","12","12","03",3.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"","WACO","49.7","31",44.00,"4","1","003","R","CBTM","3",6643.00,"1","Y","SINDING TRACK 1492","1","","3","DEEX","990536","049","Y","","","000","",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,67868.00,4000.00,"H303","",0.00,0.00,0.00,0.00,"H303","3","1","003",71868.00,,"31C185",0.00,"000000",0.00,"1","0","1","0","03","14","03","14","1","6",,"1L",,"","",143.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"YORK","185","00","00","","N","CWR",,"C-BTMCNM0-60 HAD SETOUT BAD ORDER CAR AND WAS PULLING FROM SETOUT TRACK WHEN CREW MEMEBER LINED DERA","IL UNDER LAST CAR OF CUT, DERAILING 3 CARS.","","","","","","","","","","","","","","0",40.89,-97.48,"1","1","Q","","","RAVENNA"
,"12","08","UP","0812ES022",,,"","","12","08","UP","0812ES022",,"","12","08","23",1.00,30.00,"PM","13",0.00,0.00,0.00,0.00,"","GOULD","381.25","05",95.00,"2","1","005","E","","2",0.00,"A","Y","SINGLE MAIN","4","31.1","1","BRP","000703","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11522.00,0.00,"H402","",0.00,0.00,0.00,0.00,"H402","1","4","005",11522.00,,"05C041",0.00,"000000",0.00,"1","0","0","0","09","30","","","1","5",,"1L",,"","",265.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"DESHA","041","00","","","N","CWR",,"BALLAST REGULATOR OPERATOR WAS BROOMING FORWARD (SOUTHBOUND) WHEN HE STRUCK CROSSING WITH HIS BROOM.","ONCE THE EMPLOYEE STRUCK CROSSING HE DECIDED TO CONTINUE SOUTHBOUND DRAGGING THE BROOM ACROSS THE","CROSSING; CAUSING CONSIDERABLE DAMAGE TO BROOM.  NO TRACK DAMAGE.","","","","","","","","","","","","","0",33.98,-91.56,"1","1","Q","","","MCGEHEE SUB"
,"12","12","BNSF","KS1212106",,,"","","12","12","BNSF","KS1212106",,"","12","12","13",10.00,26.00,"PM","01",0.00,0.00,0.00,0.00,"","KANSAS CITY","","20",39.00,"4","2","004","E","YKCK","3",2.00,"7","Y","2039","1","","2","ATSF","621079","031","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,22.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6970.00,48241.00,"M404","",0.00,0.00,0.00,0.00,"M404","2","1","004",55211.00,,"20C209",0.00,"000000",0.00,"0","0","1","1","","","06","27","1","6",,"1L",,"","",262.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","","","","N","CWR",,"RCO Y-KCK2022-13 FOUND 1 CAR DERAILED AND MISSING ONE WHEEL SET AND VARIOUS TRUCK PARTS. REVIEW OF C","AMERA MEDIA DATA SHOWED CAR STRUCK OBJECT IN TRACK COMING OFF HUMP THAT DAMAGED AND DERAILED CAR, WH","ICH WAS SHOVED BY OTHER CARS THROUGH RETARDERS, DAMAGING THEM.","","","","","","","","","","","","","3",39.08,-94.68,"2","5","L","","","EMPORIA"
,"12","09","UP","0912HO006",,,"","","12","09","XGFQ","INDUSTRY",,"","12","09","06",12.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"","NAVASOTA","65.1","48",81.00,"4","1","007","R","RKRN","3",5600.00,"1","Y","TRACK 789","1","","4","CMO","396511","006","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,4779.00,7079.00,"T110","",0.00,0.00,0.00,0.00,"T110","4","1","007",11858.00,,"48C185",0.00,"000000",0.00,"1","0","1","0","11","50","11","50","1","5",,"1L",,"","",139.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"GRIMES","185","","","","N","OTH",,"RKRNV-04 WAS TRAVELING ON INDUSTRY MAINTAINED TRACK WHEN SEVERAL RAILCARS DERAILED DUE TO WIDE GAGE","ON TRACK.  GLENN FUQUA MAINTAINS TRACK.","","","","","","","","","","","","","","0",30.37,-96.08,"2","5","","","","EUREKA SUB"
,"12","01","NS","097505",,,"","","12","01","NS","097505",,"","12","01","04",6.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"","CORNING","PP267.","36",28.00,"3","1","006","E","BH01","1",5110.00,"1","Y","INTERCHANGE TRACK","1","0000","4","GATX","201418","069","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,53.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,3607.00,7959.00,"H503","",0.00,0.00,0.00,0.00,"H503","4","1","006",11566.00,,"36C101",0.00,"000000",0.00,"1","0","1","1","10","20","10","20","1","1",,"1L",,"","",140.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"STEUBEN","101","","","","N","OTH",,"FORIEGN LINE CREW B&H 0104 PULLING NORTH WITH B&H 422, 21 LOADS, 54 EMPTIES, 4934 TONS DERAILED 6 CA","RS ON LEASED LINE (NS MAINTAINED TRACK).","","","","","","","","","","","","","","0",42.14,-77.05,"2","5","K","","","HARRISBURG"
,"12","01","NS","097533",,,"","","12","01","NS","097533",,"","12","01","08",2.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"","KALAMAZOO","D008.0","26",38.00,"4","1","007","E","196L","4",5110.00,"1","Y","CLASS 6 YARD","1","0000","2","ETTX","800016","003","Y","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,7.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,14500.00,1500.00,"H704","",0.00,0.00,0.00,0.00,"H704","2","1","007",16000.00,,"26C163",0.00,"000000",0.00,"1","0","1","0","07","06","07","06","1","4",,"1L",,"","",129.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"WAYNE","163","","","","N","CWR",,"196L606 WITH 4 LOCOMOTIVES, 17 LOADS, 7 EMPTIES, AND 1729 TONS SHOVING WEST ON CLASS 6 TRACK WHEN 2N","D AND 3RD HEAD CARS DERAILED.","","","","","","","","","","","","","","0",42.27,-83.19,"2","5","K","","","LAKE"
,"12","12","BNSF","MT1212102",,,"","","12","12","BNSF","MT1212102",,"","12","12","05",8.00,54.00,"PM","01",0.00,0.00,0.00,0.00,"","GLENDIVE","","30",35.00,"4","1","008","R","CWTM","4",0.00,"8","Y","101","1","","2","BNSF","006288","001","","","","000","",2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9900.00,1000.00,"H704","",0.00,0.00,0.00,0.00,"H704","2","1","008",10900.00,,"30C021",0.00,"000000",0.00,"1","0","1","0","06","54","06","54","1","8",,"1L",,"","",384.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"DAWSON","021","","","","N","OTH",,"C-WTMBENO-47 WAS TAKING CONSIST TO SERVICE TRACK TO ADD UNIT. WHEN TRAVERSING 101 TRACK SWITCH, REAR","TRACK SWITCH, REAR TRUCK OF TRAILING LOCOMOTIVE DERAILED. INVESTIGATION DETERMINED THE SWITCH HAD B","EEN PREVIOUSLY RUN-THRU, BUT OFFICERS WERE UNABLE TO DETERMINE WHAT MOVEMENT DID SO. NO HUMAN FACTOR","INVOLVEMENT WILL BE ASSIGNED FOR THIS REASON. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","0",47.10,-104.71,"2","5","","","","DICKINSON"
,"12","12","BNSF","MT1212111",,,"","","12","12","BNSF","MT1212111",,"","12","12","22",9.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"","POWER","25.0","30",10.00,"4","6","022","R","XGRF","2",2602.00,"1","Y","SINGLE MAIN TRACK","4","11.44","1","BNSF","436998","024","Y","BNSF","436998","024","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,17398.00,19250.00,"E46C","",0.00,0.00,0.00,0.00,"E46C","1","4","022",36648.00,,"30C099",0.00,"000000",0.00,"1","0","1","0","02","05","02","05","1","8",,"1L",,"","",78.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"TETON","099","00","00","","N","CWR",,"X-GRFGRF1-21 DERAILED 2 CARS NEAR MP 25. NO HAZARDOUS MATERIALS WERE INVOLVED.","","","","","","","","","","","","","","","0",47.69,-111.70,"2","2","","","","GREAT FALLS"
,"12","12","NS","102626",,,"","","12","12","NS","102626",,"","12","12","20",6.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"","SECAUCUS","ND002.","34",72.00,"3","1","005","E","33KH","3",5362.00,"1","Y","TRACK 25","X","0000","2","BTTX","880152","002","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,59.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,17725.00,0.00,"H514","",0.00,0.00,0.00,0.00,"H514","2","X","005",17725.00,,"34C017",0.00,"000000",0.00,"1","0","1","0","05","","05","","1","1",,"1L",,"","",119.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","","","","N","OTH",,"33KH520 PULLING EAST WITH 3 UNITS, 18 LOADS, AND 59 EMPTIES DERAILED NS 110401, BTTX 880152, NOKL 79","8345, AND NS 110533","","","","","","","","","","","","","","0",40.75,-74.06,"2","5","L","","","HARRISBURG"
,"12","12","NS","102678",,,"","","12","12","NS","102678",,"","12","12","26",9.00,37.00,"AM","01",0.00,0.00,0.00,0.00,"","SEAFORD","DM077.","10",32.00,"2","3","024","R","H57H","2",6921.00,"1","Y","SINGLE MAIN TRACK","2","0002","1","GATX","211713","024","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,259701.00,25000.00,"T207","",0.00,0.00,0.00,0.00,"T207","1","2","024",284701.00,,"10C005",0.00,"000000",0.00,"1","0","1","0","02","37","02","37","1","2",,"1L",,"","",298.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"SUSSEX","005","","","","N","OTH",,"H53 WITH 2 UNITS, 54 LOADS, AND 6921 TONS TRAVELING ON DELMARVA SECONDARY APPROACHING BRIDGEVILLE AT","24 MPH DERAILED CARS 24-36. 11 CARS WERE LEANING OR ON THEIR SIDE, AND THE LAST TWO CARS DERAILED W","ERE UPRIGHT. ENGINEER WAS OPERATING TRAIN AT 5 NOTCH CONSISTENTLY FOR 2 MILES PRIOR TO DERAILMENT.","","","","","","","","","","","","","0",38.74,-75.60,"1","1","D","","","HARRISBURG"
,"12","01","NS","097562",,,"","","12","01","NS","097562",,"","12","01","11",4.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"","ELKHART","CD422.","18",38.00,"1","1","002","E","BE42","4",0.00,"7","Y","CT53","1","0000","2","WC","084630","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,88.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,220.00,19000.00,"S006","",0.00,0.00,0.00,0.00,"S006","2","1","002",19220.00,,"18C039",0.00,"000000",0.00,"1","0","0","0","05","","","","1","4",,"1L",,"","",106.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"ELKHART","039","","","","N","OTH",,"BE42 HUMPING RT04 WITH NS 6198 AND 22 X 88 WHEN THE WC 84630 DERAILED AT THE 51 SWITCH WHILE FREE RO","LLING.","","","","","","","","","","","","","","1",41.67,-85.97,"2","5","K","","","DEARBORN"
,"12","01","NS","097563",,,"","","12","01","NS","097563",,"","12","01","11",7.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"","ROANOKE","N260.0","51",39.00,"1","3","002","E","194P","4",660.00,"8","Y","RT1-RT4 DIVIDER SWTH","X","0001","2","NS","009649","001","N","","","000","",3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15101.00,2831.00,"T311","",0.00,0.00,0.00,0.00,"T311","2","X","002",17932.00,,"51C770",0.00,"000000",0.00,"1","0","1","0","01","15","01","15","1","2",,"1L",,"","",117.00,,"2012",0.00,0.00,0.00,0.00,0.00,0.00,"ROANOKE","770","","","","N","OTH",,"TRAIN 194 MOVING WEST ON EAST END OF RECEIVING YARD LEAD DEERAILED LEAD TRUCKS, LEAD UNIT AT RT 1-RT","4 DIVIDER SWITCH.","","","","","","","","","","","","","","0",37.27,-79.98,"2","5","K","","","VIRGINIA"
