"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
"K","02","01","ATK","071969",,,,,"02","01","UP","0102PD050",,"759582G","02","01","23",3.00,25.00,"PM","07",0.00,0.00,0.00,0.00,"PAC","AURORA","0741.6","41",40.00,"2","2","025","E","11","2",0.00,"2","Y","MAIN AT HITO","4","000000","1","ATK","000510","001",,,,"000",,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,0.00,"M302",,0.00,1.00,0.00,1.00,"M302","1","4","025",10000.00,,"41C047",1.00,"000000",0.00,"1","1","1","1","02","40","02","40","1","8",,"1L",,,"E",48.00,,"2002",0.00,0.00,0.00,0.00,0.00,1.00,"MARION","047",,,,"Y",,,"TRAIN 11 STRUCK A VEHICLE SOUTH OF PORTLAND, OR.",,,,,,,,,,,,,,,,0.00,0.00,,,,,,
"K","02","01","ATK","072019",,,,,"02","01","ATK","072019",,,"02","01","25",10.00,42.00,"PM","01",0.00,0.00,0.00,0.00,"MAD","HARRISBURG","0104.5","42",37.00,"4","1","007","R","44","4",0.00,"7","Y","NO.#4","1","000000","1","AMT","048230","025","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,1.00,0.00,5662.00,2995.00,"T199",,0.00,0.00,0.00,0.00,"T199","1","1","007",8657.00,,"42C043",0.00,"000000",0.00,"1","0","1","1","01","10",,"42","1","2",,"1L",,,"ABFM",332.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"DAUPHIN","043","00","00",,"N",,,"TRAIN 44 WITH ENGS 60/19 AND 28 CARS WAS SHOVING WEST INTO TRACK 4 TO SET OFF A CUT OF CARS WHEN C/4","8230 DERAILED DUE TO COMPRESSION LIFT OFF.  AFTER COMPRESSION LIFT OFF, THE NORTH FLANGE OF THE LEAD","ING WHEEL OF THE TRAILING TRUCK ON C/48230 CAUGHT THE NORTH SIDE OF THE FROG POINT, CAUSING THE TRUC","KS TO SLEW AND THE CAR TO DERAIL.",,,,,,,,,,,,,0.00,0.00,,,,,,
"K","02","01","ATK","071658",,,,,"02","01","BNSF","NW0102100",,,"02","01","01",7.00,0.00,"PM","09",0.00,0.00,0.00,0.00,"PAC","KALAMA","0106.5","53",44.00,"4","3","079","R","754","1",0.00,"2","Y","MAIN 2","4","000000","1","ATK","000470","001",,,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32380.00,0.00,"M402",,0.00,0.00,0.00,0.00,"M402","1","4","079",32380.00,,"53C015",0.00,"000000",0.00,"1","0","1","1","06","50","06","50","1","8",,"1L",,,"E",76.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"COWLITZ","015",,,,"Y",,,"TRAIN 14 STRUCK A VEHICLE ABANDONED ON THE RIGHT OF WAY, SOUTH OF KELSO, WA.",,,,,,,,,,,,,,,,0.00,0.00,,,,,,
"K","02","01","ATK","071759",,,,,"02","01","UP","0102RS008",,,"02","01","06",8.00,44.00,"PM","09",0.00,0.00,0.00,0.00,"PAC","SUISUN CITY","0051.4","06",56.00,"4","4","079","R","549","4",0.00,"2","Y","TRK #2","5","000000","1","ATK","002013","001",,,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10003.00,0.00,"M402",,0.00,0.00,0.00,0.00,"M402","1","5","079",10253.00,,"06C095",0.00,"000000",0.00,"1","0","1","0","05","19","05","19","1","7",,"1L",,,"H",71.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"SOLANO","095",,,,"Y",,,"TRAIN 549 STRUCK A VEHICLE THAT WAS STUCK ON THE TRACK NEAR SUISUN, CA.",,,,,,,,,,,,,,,,0.00,0.00,,,,,,
"C","02","01","ATK","071774",,,,,"02","01","ATK","071774",,,"02","01","09",3.00,55.00,"PM","11",0.00,0.00,0.00,0.00,"MAD","WASHINGTON","0136.0","11",40.00,"2","1","000","R",,"1",0.00,"6","N","17/18 YARD","1","000000","2","ATK","043357","001","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,600000.00,0.00,"M406",,0.00,0.00,0.00,0.00,"M406","2","1","000",600000.00,,"11C001",0.00,"000000",0.00,"0","0","0","0",,,,,"1","2",,"1L",,,"L",88.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"WASHINGTON, DC","001",,,,"N",,,"YARD EQUIPMENT CAUGHT FIRE DURING A LAYOVER AT THE IVY  CITY FACILITY IN WASHINGTON, DC.",,,,,,,,,,,,,,,,0.00,0.00,,,,,,
"C","02","01","ATK","071793",,,,,"02","01","ATK","071793",,,"02","01","09",7.00,50.00,"AM","01",0.00,0.00,0.00,0.00,"NED","BOSTON","0227.0","25",33.00,"2","2","003","E","145","4",0.00,"7","Y","TRK #4","1","000000","2","ATK","000837","001",,,,"000",,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,50650.00,0.00,"H303",,0.00,0.00,0.00,0.00,"H303","2","1","003",50650.00,,"25C025",0.00,"000000",0.00,"1","0","1","1",,"20",,"20","1","1",,"1L",,,"L",57.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"SUFFOLK","025","00","00",,"N",,,"ENGINE 837 DERAILED ON WEST END OF TRK #4 NEAR BOSTON, MA",,,,,,,,,,,,,,,,0.00,0.00,,,,,,
"K","02","01","ATK","071872",,,,,"02","01","BNSF","KS0102200",,"003289B","02","01","15",9.00,32.00,"AM","07",0.00,0.00,0.00,0.00,"SWD","LA JUNTA","0558.8","08",20.00,"2","1","070","R","3","4",0.00,"2","Y","MAIN","5","000000","1","AMT","000180","001",,,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17138.00,0.00,"M302",,1.00,0.00,1.00,0.00,"M302","1","5","070",17138.00,,"08C089",0.00,"000000",1.00,"2","1","1","1",,"52",,"52","1","6",,"1L",,,"CGJ",102.00,,"2002",0.00,0.00,0.00,0.00,1.00,0.00,"OTERO","089",,,,"Y",,,"TRAIN NO.#3 WITH ENGS 180/92/146/170 AND 22 CARS STRUCK A DUMP TRUCK AT MP558.8, COUNTY RD Y CROSSIN","G.",,,,,,,,,,,,,,,0.00,0.00,,,,,,
"C","02","01","ATK","071924",,,,,"02","01","ATK","071924",,,"02","01","21",3.00,55.00,"AM","01",0.00,0.00,0.00,0.00,"MAD","WASHINGTON",,"11",34.00,"4","1","005","E","190","1",0.00,"7","Y","TRK #29","1","000000","2","ATK","082068","003","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,7000.00,1600.00,"H099",,0.00,0.00,0.00,0.00,"H099","2","1","005",8600.00,,"11C001",0.00,"000000",0.00,"1","0","1","0","03","56","04","55","1","2",,"1L",,,"F",316.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"WASHINGTON, DC","001","00","00",,"N",,,"ENGINE 946 WAS PUSHING 2 CARS INTO 29 TRACK IN ORDER TO SET OFF THE LAST CAR - 82068.  CAR 82068 WAS","SET OFF AND THEN PROCEEDED TO ROLL AWAY FROM THE SPLIT, ROLLING 6 CARS LENGTHS, THEN DERAILING ALL","WHEELS. THE CAUSE WAS DETERMINED TO BE THAT THE CONDUCTOR FAILED TO PROPERLY SECURE AND APPLY ADEQUA","TE WHEEL CHOCKS.",,,,,,,,,,,,,0.00,0.00,,,,,,
,"02","01","BNSF","PR0102116",,,,,"02","01","BNSF","PR0102116",,,"02","01","17",1.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"POWDER RIVER","FT MORGAN",,"08",35.00,"2","1","007","R","RPWR","3",990.00,"1","Y","IND","1",,"4","CRGX","016470","014","N",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,7.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8988.00,5000.00,"H602","M101",0.00,0.00,0.00,0.00,"H602","4","1","007",13988.00,,"08C087",0.00,"000000",0.00,"1","0","1","0","05","50","05","50","1","6",,"1",,"POWDER","N",276.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"MORGAN","087",,,,"N",,,"TRAIN R-PWR6261-17 WAS SHOVING 6 LOADS AND 7 EMPTIES IN EASTWARD DIRECTION WITH ONE LOCOMOTIVE AND A","IR ON LEAD TWO CARS.  MAN AT LEADING MOVEMENT NOT CONTROLLING SPEED, GIVING CAR COUNTS AND FAILED TO","STOP MOVEMENT SHORT OF BUMPING POST RESULTING IN DERAILMENT OF 1 EMPTY TANK.",,,,,,,,,,,,,,0.00,0.00,,,,,,
,"02","01","BNSF","SC0102100",,,,,"02","01","BNSF","SC0102100",,,"02","01","02",1.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHERN CALIF","BARSTOW",,"06",58.00,"2","1","005","E","YBAR","4",0.00,"7","Y","1445","1",,"2","BNSF","781313","004","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19245.00,1850.00,"M502",,0.00,0.00,0.00,0.00,"M502","2","1","005",21095.00,,"06C071",0.00,"000000",0.00,"1","0","1","1","05","56","05","56","1","7",,"1",,,"N",286.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"SAN BERNARDINO","071",,,,"N",,,"Y BAR1061 02-LOOKS LIKE SOMEONE RELEASED HAND BRAKE OR FAILED TO SECURE BNSF781313 ON EAST END.  THE","BACK CAR ROLLED OUT WEST END OF B 46 CORNERING PFMX1115.  BOTH CARS ROLLED INTO THE CLEAR AND THE N","EXT CAR DOWN B-46 DERAILED ON THE ROLLED RAIL (SSPX1171) WITH THE B-END SET OF TRUCKS.",,,,,,,,,,,,,,0.00,0.00,,,,,,
,"02","01","BNSF","SC0102111",,,,,"02","01","BNSF","SC0102111",,,"02","01","09",2.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"SOUTHERN CALIF","CITY OF COMMERCE",,"06",50.00,"4","1","010","E","RSCA","4",860.00,"1","Y","5402","1",,"4","CELX","051229","011","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,10.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,30411.00,1500.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","1","010",31911.00,,"06C037",0.00,"000000",0.00,"1","0","1","1","06",,"06",,"1","7",,"1",,,"N",155.00,,"2002",0.00,0.00,0.00,0.00,0.00,0.00,"LOS ANGELES","037","0","00",,"N",,,"ROAD SWITCHER R-SCA0111-08A TRAVELLING WESTBOUND SHOVING DOWN LEAD WHEN TRAIN ENTERED TURNOUT AND RA","IL SPREAD CAUSING TWO CARS TO DERAIL.  CAUSE WIDE GAGE.",,,,,,,,,,,,,,,0.00,0.00,,,,,,
