"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"14","03","UP","0314SA004",,,"","","14","03","UP","0314SA004",,"","14","03","08",2.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","SAN ANTONIO","265.0","48",55.00,"2","3","010","R","YSA1","1",4673.00,"7","Y","YARD TRACK #1","1","","2","UP","077408","026","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,6.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,27343.00,33068.00,"T221","",0.00,0.00,0.00,0.00,"T221","2","1","010",60411.00,,"48C029",0.00,"000000",0.00,"3","0","0","0","06","45","","","1","5",,"1L",,"","",324.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"BEXAR","029","","","","N","OTH",,"YSA13R-08 WAS DRAGGING A CUT OF 40 CARS OUT THE NORTH END OF TRACK 1 IN SOSAN YARD TO SWITCH. THE CA","RS WERE INBOUNDED AND BLED OFF BY THE CAR DEPARTMENT AND THE CREW WAS MOVING AT 10 MPH NORTH BOUND.","THEN ABOUT 1000 FT INTO TRACK 1 FROM THE NORTH THEY DERAILED. THE DERAILMENT OF 6 CARS WAS DUE TO A","BROKEN RAIL. DERAILMENT.","","","","","","","","","","","","3",29.37,-98.55,"2","5","","","","LAREDO SUB"
,"14","04","CSX","000128170",,,"","","14","04","CSX","000128170",,"","14","04","07",1.00,7.00,"PM","01",17.00,2.00,0.00,0.00,"","WALBRIDGE","0005.0","39",39.00,"2","2","006","R","Y191","1",0.00,"7","Y","B27","1","0000.0","2","GATX","126332","049","Y","GATX","126332","049","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,68.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,68168.00,2100.00,"E44C","",0.00,1.00,0.00,1.00,"E44C","2","1","006",70268.00,,"39C173",1.00,"000000",0.00,"1","0","1","0","06","37","06","37","1","2",,"1L",,"","",355.00,,"2014",0.00,1.00,0.00,0.00,0.00,0.00,"WOOD","173","","","","N","OTH",,"WHILE THE Y19107 WAS SHOVING DOWN INTO D12 OUT OF BOWL THE 49TH CAR GATX 126332 TRUCK BOLSTER BROKE","UNDER THE LOAD DERAILING THE 48TH THROUGH 50TH CARS (CNIS 376099 AND UTLX 955915). EMPLOYEE FROM ANO","THER JOB HEARD THE DERAILMENT OCCURRING AND ATTEMPTED TO CLEAR HIMSELF FROM THE AREA. HE FELL TO HIS","KNEES AND BUMPED HIS LEFT ARM ON LOCOMOTIVE FUEL TANK.","","","","","","","","","","","","3",41.58,-83.53,"2","5","","","","TOLEDO TERMINAL"
,"14","10","UP","1014ST009",,,"","","14","10","UP","1014ST009",,"","14","10","19",10.00,30.00,"PM","11",0.00,0.00,0.00,0.00,"","BENSON","1023.6","04",63.00,"4","2","040","E","ILXM","3",4892.00,"1","Y","NO 1 MAIN","4","53.0","1","UP","004861","003","","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36481.00,0.00,"M406","",0.00,0.00,0.00,0.00,"M406","1","4","040",36481.00,,"04C003",0.00,"000000",0.00,"1","0","0","1","02","05","","","1","7",,"1L",,"","",163.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"COCHISE","003","","","","N","CWR",,"CREW ON THE ILXMN-18 REPORTED THAT THE THIRD LOCOMOTIVE UP4861 WAS ON FIRE.  SUSPECTED CAUSE OF THE","FIRE MAY HAVE BEEN ELECTRICAL BUT IS STILL UNDER INVESTIGATION.","","","","","","","","","","","","","","0",31.99,-110.43,"1","1","Q","","","LORDSBURG SUB"
,"14","04","CSX","000128374",,,"","","14","04","CSX","000128374",,"","14","04","10",8.00,51.00,"AM","04",0.00,0.00,0.00,0.00,"","MONROE","0305.7","37",55.00,"2","1","000","R","7856","2",0.00,"8","N","M02","1","0000.0","2","CSXT","007856","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"T110","",0.00,0.00,0.00,0.00,"T110","2","1","004",44500.00,,"37C179",0.00,"000000",0.00,"0","0","0","0","","","","","1","3",,"1L",,"","",213.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"UNION","179","","","","N","OTH",,"G65303 WAS PULLING INTO #2 TRACK WHEN THE 5TH CAR IN THEIR TRAIN DROPPED IN DUE TO WIDE GAUGE.  CARS","6 THROUGH 9 ALSO DERAILED AS A RESULT.  THE 7TH CAR STRUCK LOCOMOTIVE CSXT 7856 THAT WAS STATIONARY","IN #3 TRACK.","","","","","","","","","","","","","0",34.98,-80.54,"2","5","","","","MONROE"
,"14","02","NJTR","201402135",,,"","","14","02","NJTR","201402135",,"","14","02","24",10.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","KEARNY","0","34",30.00,"4","1","003","R","MM08","3",0.00,"7","Y","COACH LEAD","1","000000","2","NJTR","005390","003","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,10800.00,12293.00,"H704","",0.00,0.00,0.00,0.00,"H704","2","1","003",23093.00,,"34C017",0.00,"000000",0.00,"1","0","1","1","04","15","04","15","1","1",,"3L",,"","",178.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"HUDSON","017","00","00","","N","CWR",,"CREW MM-08 OPERATED THROUGH IMPROPERLY LINED SWITCH #2118 ENROUTE WEST DURING SHOVE MOVE WITH ENGINE","AND 4 CARS AND DERAILED LEAD 2 CARS #5390 AND #5398 DURING REVERSE MOVE EAST.","","","","","","","","","","","","","","0",40.74,-74.10,"2","5","L","","","HOBOKEN"
,"14","02","MNR","021920141",,,"","","14","02","MNR","021920141",,"","14","02","19",2.00,0.00,"AM","13",0.00,0.00,0.00,0.00,"","ASHLAND","198","23",0.00,"4","6","001","E","903","2",2500.00,"4","Y","MAIN","3","","1","NBSR","067033","001","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11000.00,0.00,"M101","",0.00,0.00,0.00,0.00,"M101","1","3","001",11000.00,,"23C003",0.00,"000000",0.00,"1","0","1","0","10","","10","","1","1",,"3",,"","",285.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"AROOSTOOK","003","","","","N","OTH",,"CREW PULLED 20 LOADED CHIP CARS OFF B-SPUR AT SKERRY AND SET ON MAINLINE.  WHILE SHOVING 8 EMPTYCARS","IN ON THE B-SPUR TO SET UP TRACK , CARS ON MAINLINE ROLLED INTO THEM DAMAGING LOADED NBSR 67033 AND","MT AOK 6045.  CARS WERE ON B-SPUR Y 1 WEEK PRIOR .  SNOWING AT THE TIME OF INCIDENT.","","","","","","","","","","","","","0",46.41,-68.28,"2","2","","","","MADAWASKS"
,"14","02","BNSF","CH0214107",,,"","","14","02","BNSF","CH0214107",,"","14","02","15",1.00,40.00,"PM","01",0.00,0.00,0.00,0.00,"","GALESBURG","","17",17.00,"2","6","010","R","ECXT","4",2526.00,"1","Y","9968","1","","2","BNSF","009251","001","","","","000","",2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,141900.00,34441.00,"T202","",0.00,0.00,0.00,0.00,"T202","2","1","010",176341.00,,"17C095",0.00,"000000",0.00,"1","0","2","0","03","25","03","25","1","4",,"1L",,"","",141.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"KNOX","095","","","","N","CWR",,"E-CXTATM0-05 DERAILED 2 LOCOMOTIVES AND 2 CARS WHILE PULLING OUT OF YARD TRACK 9968 DUE TO BROKEN RA","IL. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",40.93,-90.34,"1","5","L","","","MENDOTA"
,"14","04","CSX","000128198",,,"","","14","04","CSX","000128198",,"","14","04","06",2.00,48.00,"AM","12",2.00,0.00,0.00,0.00,"","TARRANT CITY","0389.0","01",65.00,"4","3","007","R","Y390","1",0.00,"7","Y","C33","1","0000.0","2","CSXT","001209","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,17.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4000.00,1000.00,"M408","",0.00,0.00,0.00,0.00,"M408","2","1","007",15701.00,,"01C073",0.00,"000000",0.00,"1","0","0","0","04","18","","","1","3",,"1L",,"","",158.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","073","","","","N","OTH",,"Y39005 PULLING C34 SIDESWIPED A CUT OF CARS IN C33 WHICH SLID INTO THE FOUL DUE TO TRACK SKATE FAILU","RE RESULTING IN THE DERAILMENT OF LOCOMOTIVE AND TWO CARS.","","","","","","","","","","","","","","1",33.51,-86.80,"2","5","","","","BOYLES TERMINAL"
,"14","04","CSX","000128198",,,"","","14","04","CSX","000128198",,"","14","04","06",2.00,48.00,"AM","12",0.00,0.00,0.00,0.00,"","TARRANT CITY","0389.0","01",65.00,"4","3","002","E","","1",0.00,"6","N","C33","1","0000.0","2","TTGX","979401","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10701.00,0.00,"M408","",0.00,0.00,0.00,0.00,"M408","2","1","007",15701.00,,"01C073",0.00,"000000",0.00,"0","0","0","0","","","","","3","3",,"1L",,"","",158.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","073","","","","N","OTH",,"Y39005 PULLING C34 SIDESWIPED A CUT OF CARS IN C33 WHICH SLID INTO THE FOUL DUE TO TRACK SKATE FAILU","RE RESULTING IN THE DERAILMENT OF LOCOMOTIVE AND TWO CARS.","","","","","","","","","","","","","","0",33.51,-86.80,"2","5","","","","BOYLES TERMINAL"
,"14","04","CSX","000128254",,,"","","14","04","CSX","000128254",,"640650W","14","04","09",10.00,45.00,"AM","07",0.00,0.00,0.00,0.00,"","GREENVILLE","0061.5","45",60.00,"2","1","020","E","F797","1",975.00,"1","Y","SINGLE MAIN","2","0004.2","1","CSXT","000216","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,30000.00,"M302","",0.00,0.00,0.00,0.00,"M302","1","2","020",30300.00,,"45C045",0.00,"000000",0.00,"1","0","1","0","06","45","06","45","1","3",,"1L",,"","",155.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"GREENVILLE","045","","","","N","OTH",,"F79709 STRUCK REAR OF TRACTOR TRAILER AT CROSSING. NO INJURIES KNOWN. PROTECTION ALSO AT CROSSING: A","DVANCE WARNING AND PAVEMENT MARKINGS (RR XING SYMBOLS).","","","","","","","","","","","","","","0",34.89,-82.36,"2","2","","","","BELTON"
,"14","08","BNSF","PR0814119",,,"","","14","08","BNSF","PR0814119",,"","14","08","30",9.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"","GREYBULL","","56",62.00,"2","1","007","E","YGRW","1",0.00,"8","Y","107","1","","2","BNSF","001656","001","","","","000","",2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31500.00,"H607","H702",0.00,0.00,0.00,0.00,"H607","2","1","007",31500.00,,"56C003",0.00,"000000",0.00,"1","0","1","1","02","30","02","","1","8",,"1L",,"","",156.00,,"2014",0.00,0.00,0.00,0.00,0.00,0.00,"BIG HORN","003","00","00","","N","OTH",,"Y-GRW101-30 DERAILED 2 LOCOMOTIVES WHILE OPERATING LIGHT ENGINES IN YARD TRACK 107 DUE TO FAILURE TO","COMPLY WITH RESTRICTED SPEED, RUNNING THROUGH A SWITCH.","","","","","","","","","","","","","","0",44.48,-108.05,"2","5","L","","","CASPER"
