"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
"K","01","02","ATK","066475",,,,,"01","02","BNSF","KS0201200",,"009031E","01","02","04",1.00,14.00,"AM","07",0.00,0.00,0.00,0.00,"WTR","MACKSVILLE","0277.5","20",36.00,"4","1","090","R","4","3",0.00,"2","Y","MAIN LINE","5","000000","1","AMT","000003","001",,,,"000",,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15729.00,0.00,"M303",,0.00,1.00,0.00,1.00,"M303","1","5","090",18729.00,,"20C185",1.00,"000000",0.00,"1","1","1","1","01","25","01","25","1","6",,"1L",,,"CGJ",97.00,,"2001",0.00,0.00,0.00,1.00,0.00,0.00,"STAFFORD","185",,,,"Y",,,"TRAIN NO.#4 WITH ENGS 3/75/1/27/123 AND 29 CARS STRUCK A FIRE TRUCK AT MP277.56, MAIN ST CROSSING",,,,,,,,,,,,,,,,,,,,,,,
,"01","01","VSRR","ID01041",,,,,"01","01","VSRR","ID01041",,,"01","01","19",12.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","SKIPWITH","28","51",42.00,"4","3","010","E","3841","2",5610.00,"1","Y","MP 28-MAINLINE","X","000.48","1","NW","012487","018","Y",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,13200.00,2350.00,"T202",,0.00,0.00,0.00,0.00,"T202","1","X","010",15550.00,,"51C117",0.00,"000000",0.00,"1",,"1",,"08","30","08","30","1","2",,"3L",,"SYSTEM","O",396.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"MECKLENBURG","117",,,,"N",,,"QUESTION #30 BLOCK REGISTER AT APPROXIMATELY 12:30 AM, SOUTHBOUND COAL TRAIN WITH 2 EMPTIES AND 35","LOADS WAS CRESTING TOP OF HILL AT MP 28 AROUND A LEFT HAND CURVE ON 80LB RAIL.  LOCOMOTIVES AND 17 C","ARS REMAINED ON THE RAIL.  18TH AND 19TH AND 20TH CARS DERAILED.  CAR 18 AND 19 OVERTURNED AND CAR 2","0 LEANING SEVERAL  HEAD END PORTION OF TRAIN DELIVERED TO CUSTOMER AND RERAILING OPERATIONS BEGAN.",,,,,,,,,,,,,,,,,,,,
,"01","02","TASD","20010202","01","02","CSX","020101008","01","02","TASD","20010202",,,"01","02","02",2.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","MOBILE",,"01",49.00,"2","1","000",,,"2",0.00,,,"RADCLIFF 1&2","1",,"1",,,"000",,,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9491.00,"T314","E64C",0.00,0.00,0.00,0.00,"T311","4","1","006",59320.00,,"01C097",0.00,"000000",0.00,,,,,,,,,"2","3",,"3S",,"SYSTEM",,230.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"MOBILE","097",,,,,,,"CSX DRUG 53 CARS IN TRACK #1, CUT OFF, CAME BACK THROUGH TRACK #2. 27 CARS WNT INTO #2, THE 28TH CAR","SPLIT SWITCH AND HIT GROUND, DRUG CARS ABOUT 300' UNTIL CSXT 390205 HIT CAR NYC 503890 IN TRACK #1","AND TRAIN WENT INTO EMERGENCY.",,,,,,,,,,,,,,,,,,,,,
,"01","02","TASD","20010209",,,,,"01","02","TASD","20010209",,,"01","02","09",10.00,39.00,"PM","09",0.00,0.00,0.00,0.00,"SYSTEM","MOBILE",,"01",56.00,"4","3","003","R","YARD","1",0.00,"1","Y","BMHP RETURN TRACK","1",,"2","BN","452256","106","N",,,"000",,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1927.00,24339.00,"T499","H401",0.00,0.00,0.00,0.00,"T499","2","1","003",26266.00,,"01C097",0.00,"000000",0.00,"1","0","1","1","07","39","07","39","1","3",,"3S",,"SYSTEM","L",321.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"MOBILE","097",,,,"N",,,"AFTER DOUBLING OVER, SHOVED NORTH ON BMHP'S RETURN TRACK WITH 106 CARS TO COME OUT SOUTH ON CSX'S MA","IN LINE. BEFORE CLEARANCE TO THE MAIN LINE WAS MADE THE TWO END CARS HIT A PORTABLE CONVEYOR BELT OV","ER THE TRACK WHICH DID NOT CLEAR BY A LITTLE BIT. UPON IMPACT THE STOP SIGNAL WAS GIVEN BUT TWO CARS","DAMAGED THE CONVEYOR.",,,,,,,,,,,,,,,,,,,,
,"01","04","WC","G4995",,,,,"01","04","WC","G4995",,,"01","04","06",4.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"FOX VALLEY","MANITOWOC",,"55",42.00,"2","1","007","E","L242","2",1200.00,"1","Y","TRACK 1","1",,"2","WC","022063","012","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,6170.00,8181.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","007",14351.00,,"55C071",0.00,"000000",0.00,"1","0","1","0","05",,"05",,"1","4",,"3L",,"FOXVAL","L",267.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"MANITOWOC","071",,,,"N",,,"TRAIN L2425, CONSISTING OF 2 LOCOMOTIVES, 9 LOADS AND 9 EMPTIES WAS PULLING INTO MANITOWOC AT APPROX","IMATELY 7 MPH ON YARD TRACK 1 WHEN SIX CARS DERAILED.  INVESTIGATION INTO THE INCIDENT FOUND THAT TH","E CAUSE OF THE DERAILMENT WAS WIDE GAGE DUE TO POOR TIE CONDITIONS.",,,,,,,,,,,,,,,,,,,,,
,"01","05","ALS","051601",,,,,"01","05","ALS","051601",,,"01","05","16",10.00,20.00,"PM","12",0.00,0.00,0.00,0.00,"SYSTEM","EAST ST LOUIS","3.1","17",78.00,"4","2","005","R","330","1",0.00,"7","Y","INSIDE HUMP","2",,"2","MP","375665","033","Y",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,41.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,14500.00,177.00,"H605",,0.00,1.00,0.00,1.00,"H605","2","2","005",14677.00,,"17C163",1.00,"000000",0.00,"1","0","1","1","06","50","06","50","1","4",,"3S",,"SYSTEM","LMN",205.00,,"2001",0.00,1.00,0.00,0.00,0.00,0.00,"ST CLAIR","163","0","00",,"N",,,"ENGINEER ON 330 HUMP HAD PULLED A CUT OF CARS FROM THE NORTH MASTER THROUGH THE UPPER CROSSOVERS IN","PREPARATION TO HUMP ON SOUTH SIDE WHEN ENGINE COLLIDED WITH A CUT OF CARS OCCUPYING THE LOWER CROSSO","VERS.",,,,,,,,,,,,,,,,,,,,,
,"01","12","BNSF","NW1201103","01","12","LS","LS1701","01","12","BNSF","NW1201103",,,"01","12","03",8.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"NORTHWEST","LONGVIEW",,"53",40.00,"2","1","000",,,,0.00,,,"104","1",,"2",,,"000",,,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,"T221",,0.00,0.00,0.00,0.00,"T221","2",,"007",27000.00,,"53C015",0.00,"000000",0.00,,,,,,,,,"2","8",,"1",,,,218.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"COWLITZ","015",,,,,,,"LS YARD SWITCH ENGINE ON JOB Y-LON3011-02 WAS SHOVING CARS FROM LONGVIEW JCT YARD TO LONGVIEW YARD W","ESTWARD ON TRACK #104, EAST YARD LEAD WHEN 9 CARS DERAILED DUE TO A BROKEN RAIL ON NORTH RAIL OF EAS","T YARD LEAD TRACK.",,,,,,,,,,,,,,,,,,,,,
,"01","12","BNSF","NW1201104",,,,,"01","12","BNSF","NW1201104",,,"01","12","01",1.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"NORTHWEST","PASCO",,"53",52.00,"2","1","008","E","YPAS","4",0.00,"7","Y","2408","1",,"2","TTZX","085105","069","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.00,40.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,13060.00,3000.00,"T399",,0.00,0.00,0.00,0.00,"T399","2","1","008",16060.00,,"53C021",0.00,"000000",0.00,"1","0","1","1","05","20","05","20","1","8",,"1",,,"N",84.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"FRANKLIN","021",,,,"N",,,"UNDER LATERAL FORCE STOCK RAIL MOVED EAST CAUSING WHEEL TO RAMP ONTO STRAIGNT POINT.",,,,,,,,,,,,,,,,,,,,,,,
,"01","09","UP","0901WH002",,,,,"01","09","UP","0901WH002",,,"01","09","03",5.00,34.00,"PM","01",0.00,0.00,0.00,0.00,"WICHITA","ENID","339.7","40",84.00,"2","1","009","R","GSSI","2",14487.00,"1","Y","YARD","1",,"2","TILX","515037","060","Y",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,97330.00,32418.00,"T299",,0.00,0.00,0.00,0.00,"T299","2","1","009",129748.00,,"40C047",0.00,"000000",0.00,"1","0","1","0","05","34","05","34","1","5","W","1L",,"WICHIT","N",92.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"GARFIELD","047",,,,"N",,,"GSSIGV-01 PULLING THROUGH N. ENID SIDING WHEN BROKE UNDER TRAIN CAUSING IT TO DERAIL 7 CARS.",,,,,,,,,,,,,,,,,,,,,,,
,"01","09","UP","0901WH008",,,,,"01","09","UP","0901WH008",,"433990N","01","09","05",3.00,17.00,"PM","07",0.00,0.00,0.00,0.00,"WICHITA","TALALA","627.7","40",84.00,"2","2","045","E","GEFW","1",3222.00,"1","Y","SINGLE MAIN","4","037.68","1","UP","009499","001","N",,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51157.00,0.00,"M399",,0.00,0.00,0.00,0.00,"M399","1","4","045",51157.00,,"40C131",0.00,"000000",0.00,"1","0","1","0","03","47","03","47","1","5","W","1L",,"WICHIT","E",142.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"ROGERS","131",,,,"N",,,"GEFWFM-03 STRUCK CRANE/BOOM THAT WAS ATTEMPTING TO CROSS AT CROSSING AND STALLED.  DRIVER WAS NOT IN","THE CRANE/BOOM WHEN STRUCK.  NO INJURIES.",,,,,,,,,,,,,,,,,,,,,,
,"01","06","BNSF","AO0601105",,,,,"01","06","BNSF","AO0601105",,,"01","06","28",9.00,0.00,"PM","09",6.00,0.00,0.00,0.00,"AMARILLO","FRIONA","619.8","48",65.00,"4","3","055","E","ZWSP","4",4687.00,"1","Y","MAIN ONEE","5","000.00","1","BNSF","004615","001",,,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6052.00,700.00,"M402",,0.00,0.00,0.00,0.00,"M402","1","5","055",6752.00,,"48C369",0.00,"000000",0.00,"1",,"1",,"01","55","01","55","1","5",,"1",,,"E",360.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"PARMER","369",,,,"N",,,"TRACTOR TRAILER REPORTEDLY WAS BLOWN OFF HIGHWAY 60 WHICH RUNS PARALLEL TO BNSF MAIN TRACK AND WENT","ACROSS BAR DITCH AND BECAME AIRBORNE, LANDING TRACTOR BETWEEN MAIN ONE AND MAIN TWO WITH TRAILER JAC","KNIFED ON MAIN ONE.  TRACTOR TRAILER WAS THEN STRUCK BY Z-WSPLAC4-27 TRAVELING WESTBOUND ON MAIN ONE",".  NOT AT A CROSSING.  NO HAZARDOUS MATERIALS WERE RELEASED.",,,,,,,,,,,,,,,,,,,,
,"01","06","BNSF","AO0601200",,,,,"01","06","BNSF","AO0601200",,"014695D","01","06","20",8.00,33.00,"AM","07",11.00,0.00,0.00,0.00,"AMARILLO","ZITA","558.4","48",79.00,"2","1","065","E","ZWSP","4",2641.00,"1","Y","MAIN 2","5","000.00","1","ATSF","000653","001",,,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10241.00,0.00,"M302","M304",0.00,0.00,0.00,0.00,"M302","1","5","065",10241.00,,"48C381",0.00,"000000",0.00,"1",,"1",,,"43",,"43","1","5",,"1",,,"E",304.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"RANDALL","381",,,,"N",,,"TRAIN Z-WSPLAC9-19 TRAVELING WESTBOUND NEAR ZITA, TX STRUCK A TRUCK THAT FAILED TO CLEAR MAIN TRACK","ENTERING AN INDUSTRY AT A PROTECTED CROSSING.  CAUSE - HIGHWAY USER INATTENTIVENESS AND HIGHWAY USER","CITED FOR VIOLATION OF HIGHWAY-RAIL GRADE CROSSING TRAFFIC LAWS.  NO HAZARDOUS MATERIALS WERE RELEA","SED.",,,,,,,,,,,,,,,,,,,,
,"01","03","UP","0301PD028",,,,,"01","03","UP","0301PD028",,,"01","03","20",9.00,6.00,"AM","01",0.00,0.00,0.00,0.00,"PORTLAND","HERMISTON","186.4","41",43.00,"2","1","000","E","SING",,32.00,"5","N","YARD","2",,"2","WP","038658","001","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1291.00,14959.00,"T113",,0.00,0.00,0.00,0.00,"T113","2","2","014",24992.00,,"41C059",0.00,"000000",0.00,,,,,,,,,"3","8",,"1L",,,"N",106.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"UMATILLA","059",,,,"N",,,"YHK12-30 HUMPING CARS WHEN CAR FELL INSIDE OF RAIL BECAUSE OF WIDE GAUGE AND WAS STRUCK BY TWO OTHER","CARS.",,,,,,,,,,,,,,,,,,,,,,
,"01","03","UP","0301PD031",,,,,"01","03","UP","0301PD031",,,"01","03","21",6.00,40.00,"PM","12",0.00,0.00,0.00,0.00,"PORTLAND","HERMISTON","187.0","41",45.00,"3","1","006","E","YHK2","3",1540.00,"7","Y","YARD","1",,"2","RBOX","035230","025","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,37.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,5418.00,0.00,"T305",,0.00,0.00,0.00,0.00,"T305","2","1","006",19438.00,,"41C059",0.00,"000000",0.00,"1","0","1","1","02","41","02","41","1","8",,"1L",,,"N",179.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"UMATILLA","059",,,,"N",,,"YHK22-21 HUMPED CAR INTO TRACK 36 WHICH WAS CLEAR.  YHK27 PULLING CUT OF CARS OUT OF 37 TRACK, TANK","CAR ROLLED OUT OF 36 TRACK INTO SIDE OF THE CUT OF CARS COMING OUT OF 37 TRACK.",,,,,,,,,,,,,,,,,,,,,,
,"01","11","BNSF","GC1101106",,,,,"01","11","BNSF","GC1101106",,,"01","11","07",2.00,5.00,"PM","01",0.00,0.00,0.00,0.00,"GULF","ZEPHYR","337.6","48",70.00,"2","1","025","E","UBWW","3",10598.00,"1","Y","SIDING W","4",,"3","RMGX","009024","073","Y",,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,7958.00,70000.00,"E26C",,0.00,1.00,0.00,1.00,"E26C","3","4","025",90658.00,,"48C049",0.00,"000000",0.00,"1","0","1","1","05","05","05","05","3","5",,"1",,,"JG",581.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"BROWN","049",,,,"N",,,"S-PTRLBJ5 06 WAS STOPPED ON THE MAIN TRACK, WEST SWITCH ZEPHYER, HELD TO MEET U-BWWHOU107.  H BWWHOU","1-07 ENTERED THE SIDING AT 19 MPH WHEN RMGX 9024, L69, LOADED WITH ROCK, DERAILED L4 WHEEL AT THE SW","ITCH AND SIDESWIPED BNSF 4380, LEAD LOCOMOTIVE ON S-PTRLBJ506 AND CONSEQUENTLY DERAILING L68 AND L70","THROUGH L77.  ALL CARS WERE UPRIGHT AND NONE OF THE PRODUCT WAS COMPROMISED.  LOCOMOTIVE CONSIST WA","S DAMAGED (BNSF 4380 AND BNSF 4951) ALONG WITH DTTX 720454, FIRST CARS BEHIND THE LOCOMOTIVE CONSIST",".  NO HAZARDOUS MATERIALS WERE RELEASED.  CAUSE CENTER PLATE ATTACHMENT DEFECTIVE.",,,,,,,,,,,,,,,,,,
,"01","11","CBRY","TR110103",,,,,"01","11","CBRY","TR110103",,,"01","11","30",7.00,55.00,"PM","01",25.00,2.00,2.00,0.00,"SYSTEM","FLORENCE","956","04",52.00,"4","1","025","E","IBMA","3",4370.00,"1","Y","MAGMA BLOCK","2",,"1","ASTX","002138","032","Y",,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,33.00,0.00,0.00,2.00,0.00,6.00,0.00,0.00,63000.00,12000.00,"T220",,0.00,0.00,0.00,0.00,"T220","1","2","025",75000.00,,"04C021",0.00,"000000",0.00,"1",,"1",,"04","25","04","25","1","7",,"3L",,"SYSTEM","I",249.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"PINAL","021",,,,"N",,,"EASTBOUND MAGMA LOCAL WITH 26 LOADS AND 33 EMPTIES AND 4 LOCOMOTIVES.  TRAIN DERAILED DUE TO A BROKE","N RAIL.  DERAILED 2 SULPHURIC ACID TANK CARS AND 6 EMPTY FLAT CARS.  ASTX 2138 AND ASTX 2045 RELEASE","D APPROXIMATELY 10,000 GALLONS OF SULPHURIC ACID.",,,,,,,,,,,,,,,,,,,,,
"K","01","02","ATK","066485","01","02","CSX","020130006","01","02","CSX","020130006",,,"01","02","05",11.00,40.00,"AM","03",0.00,0.00,0.00,0.00,"MET","SYRACUSE","0289.3","36",31.00,"2","6","059","R","286","3",0.00,"2","Y","1","4","000000","1","ATK","000414","001",,,,"000",,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,300000.00,0.00,"H216","H605",0.00,41.00,0.00,41.00,"H216","1","4","059",309672.00,,"36C067",41.00,"000000",0.00,"1","0","1","1",,"53","04","10","1","1",,"1L",,,"G",58.00,,"2001",0.00,4.00,0.00,37.00,0.00,0.00,"ONONDAGA","067","0","00",,"Y",,,"TRAIN 286 STRUCK REAR OF CSX FREIGHT EAST OF SYRACUSE, NY.",,,,,,,,,,,,,,,,,,,,,,,
,"01","01","UP","0101TC018",,,,,"01","01","DBTQ","INDUSTRY",,,"01","01","14",11.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"TWIN CITIES","SOUTH ST. PAUL","346.1","27",30.00,"4","6","008","E","YSP7","2",1500.00,"7","Y","INDUSTRY","1",".","4","CNW","180166","002","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,10466.00,200.00,"T402","M101",0.00,0.00,0.00,0.00,"T402","4","1","008",10666.00,,"27C037",0.00,"000000",0.00,"1","0","1","0","08","10","08","10","1","4","W","1L",,"TWICIT","N",241.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"DAKOTA","037","0","00",,"N",,,"YSP75-14 WAS SHOVING 12 LOADS INTO INDUSTRY AND THE LEAD CAR SKATED OFF THE TRACK.  THE LEAD CAR WEN","T INTO INDUSTRY SALT PILE AND TURNED OVER AND THE 2ND CAR SKATED THE OPPOSITTE DIRECTION AND DERAILE","D.  DAKOTA BULK TERMINAL MAINTAINS TRACK.",,,,,,,,,,,,,,,,,,,,,
,"01","02","RRVW","010216D",,,,,"01","02","RRVW","010216D",,,"01","02","16",4.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"SEVENTH","CARRINGTON","46.2","38",2.00,"2","1","023","R","RRVW","3",0.00,"1","Y","SINGLE MAIN TRACK","2","n/a","1","BN","466097","013","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,19228.00,28667.00,"M203","T202",0.00,0.00,0.00,0.00,"M203","1","2","023",47895.00,,"38C031",0.00,"000000",0.00,"1",,"1",,"09","55","09","55","1","8",,"3L",,,"JI",330.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"FOSTER","031",,,,"N",,,"PULLING 37 LOADS OF DURUM FROM NEW ROCKFORD TO CARRINGTON  DAKOTA PASTA PLANT,  3 LOADS DERAILED WHE","N PULLING UP THE HILL.  CARS WERE FOUND TO BE OVERLOADED BY SHIPPER AT ORIGIN.  EQUIPMENT DAMAGE TO","THE 3 CARS:  $19,228  TRACK DAMAGE:  $9,353, $7,778 EQUIPMENT, $8.579 MATERIAL, $2,958 MISCELLANEOUS","= $ 28,667 TOTAL TRACK DAMAGE",,,,,,,,,,,,,,,,,,,,
,"01","02","SOO","164409",,,,,"01","02","SOO","164409",,,"01","02","25",5.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"ST PAUL","ST PAUL","407.4","27",22.00,"2","1","003","E",,"4",0.00,"6","Y","SECOND GROUP C19","1","000000","2","NKCR","065894","115","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,94.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,5000.00,27440.00,"M101",,0.00,0.00,0.00,0.00,"M101","2","1","003",32440.00,,"27C123",0.00,"000000",0.00,"1","0","1","0","02","20","02","20","1","4",,"1L",,,"N",1487.00,,"2001",0.00,0.00,0.00,0.00,0.00,0.00,"RAMSEY","123",,,,"N",,,"ASSIGNMENT 4708 HUMPING CARS TO TRACK C19 WHEN CAR NKCR 65894 DERAILED ON CROSSING RESULTING IN CAR","TO LEAN AND WHEELS TO COME OUT FROM UNDER WEST END AND CAR NKCR 65914 TO COME OFF CENTER.  DERAILED","CARS CAUSED EXTENSIVE DAMAGE TO  RETARDERS.  CAUSE DETERMINED TO BE  ICE AND SNOW ON TRACK AND IN FL","ANGEWAY.  BRIEF DESCRIPTION: AN EMPTY BOX CAR DERAILED ON A CROSSING THAT IS USED TO MAINTAIN THE HU","MP YARD SWITCHES AND RETARDERS AT THE ST PAUL HUMP. THE CAR DID EXTENSIVE DAMAGE TO THE 2ND GROUP RE","TARDER BRAKING CYLINDERS AND THE CONTROL UNIT WAS DAMAGED BEYOND REPAIR.    FINAL CAUSE:  ICE AND SN","OW BUILD UP ON THE MAINTENANCE CROSSING.  ROOT CAUSE OF INCIDENT:  THE ACCUMULATION OF SEVERAL EVENT","S LEAD TO THE BUILD UP OF ICE AND SNOW ON THE CROSSING. THE WEATHER CONDITIONS WERE VERY POOR. THERE","WAS A BUILD UP OF ICE DUE TO FREEZING RAIN AND ON TOP OF THAT THERE WERE SEVERAL INCHES OF HEAVY WE","T SNOW. THERE WERE TWO POWER OUTAGES DURING THE DAY.  DURING THE POWER OUTAGES THE HUMP WAS OUT OF S","ERVICE.  THE NORMAL HUMPING OPERATION USUALLY KEEPS THE MAINTENANCE CROSSING FREE OF ICE AND SNOW.","THERE WAS ALSO VEHICLE TRAFFIC OVER THE MAINTENANCE CROSSING THAT FURTHER COMPACTED THE ICE AND SNOW",". THE FIRST CAR THAT WAS HUMPED WAS AN EMPTY CAR.  RECOMMENDED CORRECTIVE ACTION #1:  SECTION CREW T","O MAINTAIN AND KEEP ALL CROSSINGS FREE OF ICE AND SNOW.   THEY WILL TREAT CROSSING WITH CALCIUM CHOR","IDE.  CONTRIBUTING FACTOR #1:  HEAVY EQUIPMENT OPERATORS ARE RELUCTANT TO CLEAN OR WORK ON",,,,,,,,,
