"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat","signal","mopera","adjunct1","adjunct2","adjunct3","subdiv"
,"10","11","NS","040628",,,"","","10","11","NS","040628",,"","10","11","23",8.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"DEARBORN","WAUSEON","CD320.","39",40.00,"4","2","034","R","21QB","4",6118.00,"1","Y","CHICAGO MAIN #2","5",".47","1","TTX","753006","001","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,13.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,500000.00,275000.00,"T207","",0.00,0.00,0.00,0.00,"T207","1","5","034",775000.00,,"39C051",0.00,"000000",0.00,"1","0","1","0","02","10","02","10","1","2",,"1L",,"DEARBO","G",188.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","051","","","","N","",,"THIS CONSIST CONTAINED ARTICULATED CARS. 21QB222 WESTBOUND ON MAIN #2 CROSSING TO MAIN #1 AT CP320 (","CD320.5) OPERATING AT 34MPH WITH 51 X 13 6118 TONS 11,995 FEET DERAILED THE HEAD 8 CARS.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","11","NS","040650",,,"","","10","11","NS","040650",,"","10","11","24",6.00,0.00,"PM","11",0.00,0.00,0.00,0.00,"HARRISBURG","RIVERSIDE","LB087.","42",45.00,"4","2","000","E","","4",0.00,"5","N","CLASS TRACK 14","1","","2","ARMN","110535","005","Y","","","000","Y",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,0.00,"M406","",0.00,0.00,0.00,0.00,"M406","2","1","000",10000.00,,"42C077",0.00,"000000",0.00,"0","0","0","0","","","","","1","2",,"1L",,"HARRIS","L",80.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"LEHIGH","077","","","","N","",,"MALFUNCTION OF REFRIGERATION UNIT MOTOR CAUSED CAR ARMN 110535 TO CATCH ON FIRE.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","07","NS","039640",,,"","","10","07","NS","039640",,"","10","07","17",3.00,30.00,"PM","01",10.00,2.00,0.00,0.00,"LAKE","NEW HAVEN","D142.0","18",80.00,"2","1","006","R","LF14","3",1418.00,"1","Y","SNAKE TRACK","1","","2","AEX","010738","007","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,10.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,1602.00,73479.00,"T110","",0.00,0.00,0.00,0.00,"T110","2","1","006",75081.00,,"18C003",0.00,"000000",0.00,"1","0","1","1","06","55","06","55","1","4",,"1L",,"LAKE","L",137.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"ALLEN","003","","","","N","",,"LF14 WITH 1 LOCOMOTIVE, 7 LOADS, 10 EMPTIES, AND 1418 TONS PULLING EAST THROUGH THE SNAKE TRACK WHEN","7TH THROUGH 10TH HEAD CARS DERAILED.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","07","CSX","000077987",,,"","","10","07","CSX","000077987",,"","10","07","17",1.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"ALLEGHENY","RONCEVERTE","0324.0","54",85.00,"2","1","017","R","U276","3",21298.00,"1","Y","#2 MAIN","3","0066.8","1","CSXT","392761","141","Y","CSXT","392761","141","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,120530.00,105000.00,"E51C","",0.00,0.00,0.00,0.00,"E51C","1","3","017",225530.00,,"54C025",0.00,"000000",0.00,"1","0","1","0","03","05","03","05","1","2",,"1L",,"ALLEGH","E",110.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"GREENBRIER","025","00","00","","N","",,"LOADED COAL TRAIN TRAVELING EAST DERAILED ON THE MAIN LINE ACCOUNT OF BROKEN OR BENT AXLE BETWEEN WH","EEL SEATS.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
,"10","01","BNSF","SF0110122",,,"","","10","01","BNSF","SF0110122",,"","10","01","11",2.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"SPRINGFIELD","MIAMI","","40",37.00,"2","1","005","E","RSPR","2",400.00,"1","Y","1098","1","","2","CEFX","054005","002","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,16112.00,250.00,"T001","",0.00,0.00,0.00,0.00,"T001","2","1","005",16362.00,,"40C115",0.00,"000000",0.00,"1","0","1","1","06","30","06","30","1","5",,"1L",,"SPRING","N",52.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"OTTAWA","115","","","","N","",,"TRAIN SHOVING 4 CARS TO SPOT IN COOP TRACK DERAILED.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
"K","10","10","ATK","117528",,,"","","10","10","UP","1010LV009",,"762732R","10","10","20",7.00,7.00,"PM","07",0.00,0.00,0.00,0.00,"SWD","BEAUMONT","0287.9","48",80.00,"4","1","069","R","1","4",0.00,"2","Y","SINGLE MAIN TRACK","5","","1","AMT","000091","001","","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11750.00,0.00,"M302","",0.00,1.00,0.00,1.00,"M308","1","5","069",11750.00,,"48C245",1.00,"000000",0.00,"2","0","2","0","01","11","01","11","2","5",,"1L",,"SWD","E",125.00,,"2010",0.00,0.00,0.00,0.00,0.00,1.00,"JEFFERSON","245","","","","Y","",,"TRAIN 1 OPERATING WITH LOCOMOTIVES E/91-E/68 AND 7 CARS STRUCK THE REAR OF A PICK-UP TRUCK AT MP287.","90 YORKSHIRE RD CROSSING.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
,"10","10","NS","040316",,,"","","10","10","NS","040316",,"","10","10","14",4.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"VIRGINIA","ROANOKE","N260.0","51",59.00,"4","1","004","E","VR42","3",0.00,"7","Y","50-54 INTERMEDIATE","1","","2","NW","180500","003","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,25.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,6550.00,5500.00,"T220","",0.00,0.00,0.00,0.00,"T220","2","1","004",12050.00,,"51C770",0.00,"000000",0.00,"1","0","1","0","05","","05","","1","2",,"1L",,"VIRGIN","L",156.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"ROANOKE","770","","","","N","",,"THE CREW OF TRAIN VR42 WERE HUMPING IN FULL AUTOMATIC WHEN NW 180500 (LOAD OF LIME STONE) DERAILED O","N THE WEST END OF THE 50-54 INTERMEDIATE/GROUP RETARDED.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","10","NS","040348",,,"","","10","10","NS","040348",,"","10","10","17",6.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"DEARBORN","CHICAGO","CD515.","17",72.00,"3","1","004","E","BP27","3",0.00,"7","Y","PM05","X","","2","TTX","161440","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,10000.00,0.00,"H210","",0.00,0.00,0.00,0.00,"H210","2","X","004",10000.00,,"17C031",0.00,"000000",0.00,"1","0","1","0","03","32","03","32","1","4",,"1L",,"DEARBO","L",203.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","","","","N","",,"THIS CONSIST CONTAINED ARTICULATED CARS. BR 27 WAS SHOVING EAST WITH 0 X 29 1890 TONS 5489' WAS SHOV","ING TO A COUPLING WHEN ENGINEER FAILED TO STOP. DERAILED 2 CARS WHEN COUPLERS BYPASS AFTER NOT STOPI","NG.","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","10","UP","1010ES006",,,"","","10","10","UP","1010ES006",,"","10","10","09",1.00,50.00,"PM","13",0.00,0.00,0.00,0.00,"ENGINEERING SERV","KEMMERER","66.5","56",70.00,"2","1","005","E","","1",0.00,"A","Y","CALHOUN TRACK","1","","3","BRHR","000009","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,"H306","",0.00,0.00,0.00,0.00,"H306","3","1","005",10000.00,,"56C023",0.00,"000000",0.00,"1","0","0","0","05","50","","","1","8",,"1L",,"ENGINE","J",217.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"LINCOLN","023","","","","N","",,"CONTRACT COMPANY TIE YARD, OPERATING THEIR H-RAIL BOOM TRUCK FOR UP, RAN THRU THE UP EAST LEEFE SIDI","NG SWITCH, CAUSING DAMAGE TO SIGNAL CONTROLLED SWITCH MOTOR.  NO UP TRACK OR EMPLOYEES WERE INVOLVED","IN THE INCIDENT.","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","10","UP","1010NP017",,,"","","10","10","UP","1010NP017",,"","10","10","24",10.00,20.00,"AM","01",0.00,0.00,0.00,0.00,"NORTH PLATTE SU","BIG SPRINGS","353.75","31",70.00,"2","1","049","E","GLCE","3",14170.00,"1","Y","NO. 2 MAIN","5","62.6","1","UP","091288","069","Y","UP","091288","069","Y",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5628.00,6100.00,"E62C","",0.00,0.00,0.00,0.00,"E62C","1","5","049",11728.00,,"31C049",0.00,"000000",0.00,"1","0","1","0","08","17","08","17","1","6",,"1L",,"NORTH","DE",237.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"DEUEL","049","","","","N","",,"GLCEBE-23 WAS EASTBOUND ON THE NO. 2 MAIN AT MP 353.5 ON THE SIDNEY SUB, WHEN THEY DERAILED AND DRAG","GED THE UP91288 ABOUT 1 MILE BEFORE STOPPING DUE TO A BROKEN WHEEL PLATE.  THE CMO21267 WAS ALSO DAM","AGED, BUT DID NOT DERAIL.  RAIL = CWR","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","12","BNSF","TX1210105",,,"","","10","12","BNSF","TX1210105",,"","10","12","25",10.00,7.00,"AM","01",2.00,0.00,0.00,0.00,"TEXAS","ARKANSAS CITY","","20",29.00,"2","2","004","E","MKCK","1",2660.00,"1","Y","198","1","","2","ADMX","063120","022","Y","","","000","",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8419.00,3000.00,"T319","",0.00,0.00,0.00,0.00,"T319","2","1","004",11419.00,,"20C035",0.00,"000000",0.00,"1","0","1","0","01","02","01","02","1","6",,"1L",,"TEXAS","N",162.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"COWLEY","035","","","","N","",,"M-KCKNYF1-24 SHOVING 20 CARS INTO 111 TRACK PRIOR TO MAKING PICKUP DERAILED 1 CAR AT 198 TRACK SWITC","H ACCT GAPPED SWITCH POINTS.  NO HAZARDOUS MATERIALS RELEASED.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
,"10","10","NS","040389",,,"","","10","10","NS","040389",,"","10","10","23",8.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"DEARBORN","ELKHART","CD422.","18",64.00,"4","1","005","E","BE26","4",0.00,"7","Y","CT21","1","","2","UTLX","211228","005","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30350.00,0.00,"H317","",0.00,0.00,0.00,0.00,"H317","2","1","005",30460.00,,"18C039",0.00,"000000",0.00,"1","0","1","0","05","39","05","39","1","4",,"1L",,"DEARBO","L",126.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"ELKHART","039","","","","N","",,"EXTRA HEAVY CITX 775309 ROLLED OUT OF THE WEST END OF CT 21 PAST INERTS INTO THE FOUL OF LEAD IMPACT","ING BC26 PULLING FROM CT22","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","10","DMIR","686791",,,"","","10","10","DMIR","686791",,"","10","10","14",8.00,20.00,"PM","01",0.00,0.00,0.00,0.00,"NORTH","AURORA","51.40","27",50.00,"4","1","028","E","U789","2",10000.00,"1","Y","SINGLE MAIN","3","8.75","1","DMIR","070069","028","Y","DMIR","070069","028","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7750.00,3500.00,"E51C","",0.00,0.00,0.00,0.00,"E51C","1","3","028",11250.00,,"27C137",0.00,"000000",0.00,"1","0","1","0","09","20","10","20","1","4",,"2L",,"NORTH","J",319.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"ST LOUIS","137","","","","N","",,"U78981-14 WAS HEADING SOUTH AT APPROXIMATELY 28 MPH WHEN THE TRAIN WENT INTO EMERGENCY AT MP 51.4. T","HE CONDUCTOR WALKED BACK AND INSPECTED THE TRAIN AND FOUND DMIR 70069 WITH A BROKEN WHEEL, THE WHEEL","WAS LODGED UNDERNEATH CAR DMIR 70132. DAMAGED BUT NOT DERAILED WERE: DMIR 70043, DMIR 70049, DMIR 7","0132 AND DMIR 70163","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","10","BNSF","SF1010113","10","10","AGR","AGR100570","10","10","BNSF","SF1010113",,"","10","10","25",8.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"SPRINGFIELD","HAMILTON","629.5","28",66.00,"2","1","000","","","",0.00,"",,"SINGLE MAIN TRACK","3","1.47","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135000.00,"M404","",0.00,0.00,0.00,0.00,"M404","1","3","032",337000.00,,"28C095",0.00,"000000",0.00,"0","0","0","0","","","","","1","3",,"1L",,"SPRING","",201.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"MONROE","095","","","","","",,"F-AGR21-1-25 STRUCK TREE (36- IN DIAMETER) LAYING ACROSS TRACK AT MP 629.5 DERAILING 2 LOCOMOTIVES A","ND 13 CARS. SMALL AMOUNT OF HYDROGEN PEROXIDE RELEASED FROM 2 CARS. AGR WILL REPORT RELEASED AMOUNTS",".","","","","","","","","","","","","","",0.00,0.00,,,,,,,""
,"10","10","KCS","10100503",,,"","","10","10","KCS","10100503",,"331475F","10","10","05",2.00,35.00,"PM","07",0.00,0.00,0.00,0.00,"MIDWEST","AVINGER","0068.0","48",76.00,"2","1","040","E","RHS1","3",0.00,"1","Y","SINGLE MAIN TRACK","4","","1","KCS","002800","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36000.00,157.00,"M304","",0.00,1.00,0.00,1.00,"M304","1","4","040",36157.00,,"48C067",1.00,"000000",0.00,"1","0","1","0","07","35","07","35","1","5",,"1L",,"MIDWES","H",59.00,,"2010",0.00,0.00,0.00,0.00,0.00,1.00,"CASS","067","00","00","","N","",,"TRAIN STRUCK 18 WHEELER AT CR 1587 CROSSING IN AVINGER, TX.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
"K","10","10","NJTR","201011758",,,"","","10","10","ATK","117968",,"","10","10","14",11.00,51.00,"AM","13",0.00,0.00,0.00,0.00,"NEWARK","NEW YORK NEW YORK","","36",60.00,"2","1","040","E","3934","3",0.00,"3","Y","LINE #1","3","000000","1","NJ","001527","001","N","","","000","",1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,14000.00,0.00,"T499","",0.00,0.00,0.00,0.00,"T499","1","3","040",14000.00,,"36C061",0.00,"000000",0.00,"1","0","1","1","03","06","03","06","1","1",,"3L",,"NEWARK","FM",155.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"NEW YORK","061","","","","N","",,"TRAIN #3934 STRUCK A DIAMOND PLATE COVERING OF 3RD RAIL CABLES THAT WAS REPORTEDLY SHIFTED WHICH IN","TURN CAUSED A FLASH BURN TO COACH #1527 AY NYT MP 1.22.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
,"10","10","BNSF","TX1010104",,,"","","10","10","BNSF","TX1010104",,"","10","10","20",3.00,5.00,"PM","01",20.00,0.00,0.00,0.00,"TEXAS","OKLAHOMA CITY","","40",80.00,"2","1","005","E","MKCK","2",12861.00,"1","Y","1283","3","","2","STLX","009288","017","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,24.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,48514.00,126000.00,"T103","",0.00,0.00,0.00,0.00,"T103","2","3","005",174514.00,,"40C109",0.00,"000000",0.00,"1","0","1","0","09","45","09","45","1","5",,"1L",,"TEXAS","N",36.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"OKLAHOMA","109","","","","N","",,"M-KCKNYF1-19 DERAILED ON 1283 TRACK.","","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","10","UP","1010NP006",,,"","","10","10","UP","1010NP006",,"","10","10","12",6.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"NORTH PLATTE SU","NORTH PLATTE","288.0","31",35.00,"4","1","004","E","YNP4","3",30.00,"7","Y","EAST BOWL 108","1","","2","FP","617099","003","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10137.00,705.00,"H313","",0.00,0.00,0.00,0.00,"H313","2","1","004",24045.00,,"31C111",0.00,"000000",0.00,"2","0","0","1","07","30","","","3","6",,"1L",,"NORTH","N",457.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"LINCOLN","111","00","00","","N","",,"THE YNP41R-11 WAS HUMPING CARS INTO EAST BOWL 108.  THE YNP46R-11 WAS TRIMMING ON THE LEAD FROM EAST","BOWL 107 AND HAD BOWL TRACKS 108 & 107 BLOCKED OFF FOR PROTECTION.  THE FOREMAN OF THE YNP41R-11 TO","OK OFF THE PROTECTION AND FORGOT TO REINSTATE THE RETARDERS WITHOUT NOTIFYING THE YNP46R-11 CREW AND","HUMPED THE FP617099 INTO EAST BOWL 108 WHERE IT SIDESWIPED THE GATX56868, ATW20448, ATW20609 & ATW2","0460.  THE FP617099 WAS DERAILED ALL OTHERS JUST DAMAGED.","","","","","","","","","","","3",0.00,0.00,,,,,,,""
,"10","10","NS","040354",,,"","","10","10","NS","040354",,"","10","10","18",7.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"GEORGIA","GARDEN CITY","SA003.","13",58.00,"2","1","008","E","GS24","4",2707.00,"1","Y","NORTH LADDER","1","","2","HLMX","007344","011","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,11750.00,7500.00,"H799","",0.00,0.00,0.00,0.00,"H799","2","1","008",19250.00,,"13C051",0.00,"000000",0.00,"1","0","1","1","07","30","07","30","1","3",,"1L",,"GEORGI","L",161.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"CHATHAM","051","","","","N","",,"GS42 SHOVING WEST IN CT22 WITH 02 UNITS, 20 LOADS, 0 EMPTIES, 2707 TONS, DERAILED 7TH THROUGH 11TH H","EAD CARS ON NS OWNED AND MAINTAINED TRACK. 38. PRIMARY CAUSE.","","","","","","","","","","","","","","0",0.00,0.00,,,,,,,""
,"10","10","NS","040436",,,"","","10","10","NS","040436",,"","10","10","29",8.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"HARRISBURG","ALLENTOWN","LB089.","42",45.00,"4","2","008","R","HA63","3",0.00,"1","Y","LOOP TRACK","1","1","1","AOK","112162","020","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,77.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12500.00,500.00,"T220","",0.00,0.00,0.00,0.00,"T220","1","1","008",13000.00,,"42C077",0.00,"000000",0.00,"1","0","1","0","01","","01","","1","2",,"1L",,"HARRIS","L",97.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"LEHIGH","077","","","","N","",,"HA63 WITH 2 ENGINES AND 9X77 CONSIST 3893 TONS SHOVING EAST DERAILED ONE CAR AND DAMAGED ANOTHER.","","","","","","","","","","","","","","","1",0.00,0.00,,,,,,,""
,"10","07","BNSF","KS0710124",,,"","","10","07","BNSF","KS0710124",,"","10","07","23",8.00,34.00,"AM","01",0.00,0.00,0.00,0.00,"KANSAS","LAWRENCE","","20",85.00,"2","1","008","R","RKAN","4",1999.00,"1","Y","2705","1","","2","DOWX","068448","002","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,5332.00,4500.00,"T113","T001",0.00,0.00,0.00,0.00,"T113","2","1","008",9832.00,,"20C045",0.00,"000000",0.00,"1","0","1","1","","34","","34","1","6",,"1L",,"KANSAS","NJ",123.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"DOUGLAS","045","","","","N","",,"R-KAN0041-23 DERAILED PULLING FROM 2703 TRACK AT POINT WHERE GAUGE WAS DUE TO SOFT TRACK.  NO HAZARD","OUS MATERIALS INVOLVED.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
"K","10","11","ATK","117840",,,"","","10","11","ATK","117840",,"","10","11","14",11.00,15.00,"PM","05",0.00,0.00,0.00,0.00,"PAC","OAKLAND","0004.9","06",63.00,"4","1","000","R","2005","2",0.00,"8","Y","6","1","","2","CDTX","002005","001","","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3260.00,0.00,"H302","",0.00,0.00,0.00,0.00,"H302","2","1","004",19630.00,,"06C001",0.00,"000000",0.00,"1","0","1","1","08","15","08","15","1","7",,"1L",,"PAC","N",199.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"ALAMEDA","001","00","01","","N","",,"INBOUND TRAIN 751S EQUIPMENT SIDESWIPED STATIONERY YARD MOVE IN OAKLAND MAINTENANCE FACILITY.  THE R","ELATIONSHIP BETWEEN THE POSITIVE DRUG RESULT AND THE CAUSE OF THE ACCIDENT COULD NOT BE DETERMINED.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
"K","10","11","ATK","117890",,,"","","10","11","ATK","117890",,"","10","11","17",11.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"SWD","LOS ANGELES","","06",60.00,"4","1","003","R","795","3",0.00,"7","Y","TRACK # 92","1","","2","AMT","038062","007","N","","","000","",0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,38581.00,500.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","003",39081.00,,"06C037",0.00,"000000",0.00,"1","0","1","1","05","54","05","54","1","7",,"1L",,"SWD","N",121.00,,"2010",0.00,0.00,0.00,0.00,0.00,0.00,"LOS ANGELES","037","00","00","","N","",,"A YARD CREW WAS SHOVING A CUT OF 11 CARS INTO TRACK 92 WHEN CAR 38062 DERAILED DUE TO SWITCH BEING T","HROWN UNDER MOVEMENT.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
"K","10","07","ATK","116639",,,"","","10","07","CSX","000078570",,"224240C","10","07","31",11.00,49.00,"AM","07",0.00,0.00,0.00,0.00,"MAD","WILLIAMSBURG","0043.9","51",85.00,"2","1","076","R","67","3",0.00,"2","Y","MAIN TRACK 1","4","","1","AMT","000006","001","","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,0.00,"M302","",1.00,1.00,1.00,1.00,"M302","1","4","076",10000.00,,"51C095",1.00,"000000",1.00,"1","0","1","1","05","19","05","19","2","2",,"1L",,"MAD","G",105.00,,"2010",0.00,0.00,0.00,1.00,1.00,0.00,"JAMES CITY","095","","","","Y","",,"TRAIN 67 OPERATING WITH LOCOMOTIVE E/6 AND 6 CARS STRUCK AN AUTOMOBILE AT MP43.96, A PRIVATE RD CROS","SING.","","","","","","","","","","","","","","0",0.00,0.00,,"","","","","",""
